2026-04-16 21:19:06,830 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-16 21:19:06,835 | INFO | crm_app | Response status: 200
2026-04-16 21:19:07,165 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-16 21:19:07,184 | INFO | crm_app | Response status: 200
2026-04-16 21:19:23,715 | INFO | crm_app | Request: GET http://127.0.0.1:8000/
2026-04-16 21:19:23,722 | INFO | crm_app | Response status: 404
2026-04-16 21:19:23,803 | INFO | crm_app | Request: GET http://127.0.0.1:8000/favicon.ico
2026-04-16 21:19:23,808 | INFO | crm_app | Response status: 404
2026-04-16 21:20:43,099 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-16 21:21:58,296 | INFO | crm_app | Request: POST http://127.0.0.1:8000/interaction
2026-04-16 21:32:51,651 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-16 21:32:51,653 | INFO | crm_app | Response status: 200
2026-04-16 21:32:51,828 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-16 21:32:51,845 | INFO | crm_app | Response status: 200
2026-04-16 21:33:33,292 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 10:25:26,541 | INFO | crm_app | Request: GET http://127.0.0.1:8000/
2026-04-17 10:25:26,546 | INFO | crm_app | Response status: 404
2026-04-17 10:25:26,589 | INFO | crm_app | Request: GET http://127.0.0.1:8000/favicon.ico
2026-04-17 10:25:26,592 | INFO | crm_app | Response status: 404
2026-04-17 10:25:58,773 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 10:25:58,779 | INFO | crm_app | Response status: 200
2026-04-17 10:25:58,884 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 10:25:58,914 | INFO | crm_app | Response status: 200
2026-04-17 10:26:16,664 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 10:26:16,705 | INFO | crm_app | Response status: 200
2026-04-17 10:34:28,092 | INFO | crm_app | Request: GET http://127.0.0.1:8000/
2026-04-17 10:34:28,105 | INFO | crm_app | Response status: 200
2026-04-17 10:46:10,539 | INFO | crm_app | Request: POST http://127.0.0.1:8000/interaction
2026-04-17 11:18:51,026 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 11:18:51,030 | INFO | crm_app | Response status: 200
2026-04-17 11:18:51,143 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 11:18:51,167 | INFO | crm_app | Response status: 200
2026-04-17 11:19:11,972 | INFO | crm_app | Request: POST http://127.0.0.1:8000/interaction
2026-04-17 11:19:12,091 | INFO | crm_app | Response status: 200
2026-04-17 11:19:59,389 | INFO | crm_app | Request: GET http://127.0.0.1:8000/interaction/Dr. Sharma
2026-04-17 11:19:59,408 | INFO | crm_app | Response status: 200
2026-04-17 11:21:54,358 | INFO | crm_app | Request: PUT http://127.0.0.1:8000/interaction/1
2026-04-17 11:21:54,388 | INFO | crm_app | Response status: 200
2026-04-17 13:07:08,870 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 13:07:08,874 | INFO | crm_app | Response status: 200
2026-04-17 13:07:08,984 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 13:07:09,013 | INFO | crm_app | Response status: 200
2026-04-17 13:07:28,747 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 13:11:23,022 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 13:11:23,025 | INFO | crm_app | Response status: 200
2026-04-17 13:11:23,154 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 13:11:23,174 | INFO | crm_app | Response status: 200
2026-04-17 13:13:01,935 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 13:23:46,421 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 13:30:21,176 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 13:30:21,179 | INFO | crm_app | Response status: 200
2026-04-17 13:30:21,277 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 13:30:21,298 | INFO | crm_app | Response status: 200
2026-04-17 13:30:29,545 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 13:34:55,240 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 13:34:56,119 | INFO | crm_app | Response status: 200
2026-04-17 13:45:05,290 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 13:45:05,293 | INFO | crm_app | Response status: 200
2026-04-17 13:45:05,405 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 13:45:05,430 | INFO | crm_app | Response status: 200
2026-04-17 13:45:58,046 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 13:45:58,049 | INFO | crm_app | Response status: 200
2026-04-17 13:45:58,151 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 13:45:58,170 | INFO | crm_app | Response status: 200
2026-04-17 13:46:40,054 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 13:46:40,530 | INFO | crm_app | Response status: 200
2026-04-17 13:48:16,972 | INFO | crm_app | Request: GET http://127.0.0.1:8000/interaction/Dr Sharma
2026-04-17 13:48:16,988 | INFO | crm_app | Response status: 200
2026-04-17 13:50:00,069 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 13:50:00,072 | INFO | crm_app | Response status: 200
2026-04-17 13:50:00,207 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 13:50:00,209 | INFO | crm_app | Response status: 200
2026-04-17 13:50:55,337 | INFO | crm_app | Request: POST http://127.0.0.1:8000/interaction
2026-04-17 13:53:03,970 | INFO | crm_app | Request: PUT http://127.0.0.1:8000/interaction/1
2026-04-17 13:53:03,992 | INFO | crm_app | Response status: 200
2026-04-17 13:54:03,442 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 13:54:03,872 | INFO | crm_app | Response status: 200
2026-04-17 13:54:55,416 | INFO | crm_app | Request: GET http://127.0.0.1:8000/interaction/Dr Shah
2026-04-17 13:54:55,422 | INFO | crm_app | Response status: 200
2026-04-17 13:55:37,176 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 13:55:37,180 | INFO | crm_app | Response status: 200
2026-04-17 15:01:36,665 | INFO | crm_app | Request: POST http://127.0.0.1:8000/interaction
2026-04-17 15:01:36,718 | INFO | crm_app | Response status: 200
2026-04-17 15:02:24,768 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:02:25,261 | INFO | crm_app | Response status: 200
2026-04-17 15:03:57,235 | INFO | crm_app | Request: PUT http://127.0.0.1:8000/interaction/1
2026-04-17 15:03:57,249 | INFO | crm_app | Response status: 200
2026-04-17 15:04:39,078 | INFO | crm_app | Request: GET http://127.0.0.1:8000/interaction/Dr Shah
2026-04-17 15:04:39,086 | INFO | crm_app | Response status: 200
2026-04-17 15:06:34,125 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:06:34,700 | INFO | crm_app | Response status: 200
2026-04-17 15:07:26,606 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:07:26,609 | INFO | crm_app | Response status: 200
2026-04-17 15:08:22,154 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:08:22,160 | INFO | crm_app | Response status: 200
2026-04-17 15:09:11,890 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:09:11,893 | INFO | crm_app | Response status: 200
2026-04-17 15:18:29,642 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 15:18:29,646 | INFO | crm_app | Response status: 200
2026-04-17 15:18:29,828 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 15:18:29,890 | INFO | crm_app | Response status: 200
2026-04-17 15:18:53,640 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:18:53,670 | INFO | crm_app | Response status: 200
2026-04-17 15:21:59,964 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:22:00,125 | INFO | crm_app | Response status: 200
2026-04-17 15:22:37,853 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:22:38,312 | INFO | crm_app | Response status: 200
2026-04-17 15:24:57,728 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:24:57,737 | INFO | crm_app | Response status: 200
2026-04-17 15:25:42,804 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:25:42,830 | INFO | crm_app | Response status: 200
2026-04-17 15:39:46,721 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 15:39:46,722 | INFO | crm_app | Response status: 200
2026-04-17 15:39:46,792 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 15:39:46,810 | INFO | crm_app | Response status: 200
2026-04-17 15:39:56,582 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:39:56,650 | INFO | crm_app | Response status: 200
2026-04-17 15:45:59,778 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 15:45:59,785 | INFO | crm_app | Response status: 200
2026-04-17 15:45:59,922 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 15:45:59,937 | INFO | crm_app | Response status: 200
2026-04-17 15:46:08,714 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:46:09,149 | INFO | crm_app | Response status: 200
2026-04-17 15:55:10,415 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 15:55:10,417 | INFO | crm_app | Response status: 200
2026-04-17 15:55:10,506 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 15:55:10,540 | INFO | crm_app | Response status: 200
2026-04-17 15:55:29,383 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:55:30,304 | INFO | crm_app | Response status: 200
2026-04-17 15:56:13,155 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:56:13,183 | INFO | crm_app | Response status: 200
2026-04-17 15:56:52,557 | INFO | crm_app | Request: POST http://127.0.0.1:8000/chat
2026-04-17 15:56:53,599 | INFO | crm_app | Response status: 200
2026-04-17 15:59:51,152 | INFO | crm_app | Request: GET http://127.0.0.1:8000/docs
2026-04-17 15:59:51,154 | INFO | crm_app | Response status: 200
2026-04-17 15:59:51,259 | INFO | crm_app | Request: GET http://127.0.0.1:8000/openapi.json
2026-04-17 15:59:51,284 | INFO | crm_app | Response status: 200
